TRANSCRIPT	Mycangia_BH1	Mycangia_BH2	Mycangia_BH3	Mycangia_BH4	Mycangia_BH5	Mycangia_EF1	Mycangia_EF2	Mycangia_EF3	Mycangia_EF4	Mycangia_EP1	Mycangia_EP2	Mycangia_EP3	Mycangia_EP4	Mycangia_LP2	Mycangia_LP3	Mycangia_LP4
BHE90_008916	526.8414097458926	509.2800294210296	1015.4046046942991	279.60472203507493	87.50515969433494	3395.2001961401957	0	0	0	0	0	0	0	0	0	178.6947471652735
BHE90_008917	58.53793441621029	116.71000674231928	0	0	70.00412775546795	0	0	0	0	0	0	0	0	0	0	0
BHE90_008918	292.68967208105147	381.9600220657722	716.756191548917	59.915297578944624	227.51341520527086	0	0	563.6988798119086	0	0	0	282.93334967834966	0	0	0	714.778988661094
BHE90_008919	292.68967208105147	201.59001164582423	119.45936525815283	39.943531719296416	70.00412775546795	0	0	0	0	0	0	0	0	0	0	0
BHE90_008920	468.3034753296823	551.7200318727821	1702.2959549286777	599.1529757894463	507.52992622714265	848.8000490350489	0	0	0	0	0	565.8666993566993	0	0	0	0
BHE90_008921	439.0345081215772	371.3500214528341	328.51325445992023	39.943531719296416	70.00412775546795	0	0	0	0	0	0	0	0	0	0	0
BHE90_008922	351.2276064972618	318.3000183881435	686.8913502343787	199.7176585964821	245.01444714413785	848.8000490350489	563.6988798119086	0	0	0	0	0	0	0	0	0
BHE90_008923	87.80690162431544	106.10000612938116	59.729682629076414	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_008927	673.1862457864185	944.2900545514923	1582.8365896705252	459.3506147719088	245.01444714413785	5092.800294210294	563.6988798119086	1127.3977596238171	0	1932.6818736408302	848.8000490350491	565.8666993566993	0	0	0	1250.8632301569144
BHE90_008928	58.53793441621029	148.5400085811336	268.78357183084387	0	35.002063877733974	0	0	563.6988798119086	0	0	0	0	0	0	0	0
BHE90_017690	0	10.610000612938116	59.729682629076414	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_008929	351.2276064972618	657.8200380021632	597.2968262907642	439.3788489122606	455.0268304105417	848.8000490350489	0	563.6988798119086	0	0	188.6222331188998	0	0	0	0	446.73686791318374
BHE90_008930	760.9931474107339	190.9800110328861	686.8913502343787	479.322380631557	507.52992622714265	0	0	0	0	0	0	565.8666993566993	0	0	0	446.73686791318374
BHE90_008932	351.2276064972618	498.67002880809144	1194.5936525815284	159.77412687718567	192.5113513275369	0	0	0	0	0	188.6222331188998	0	0	0	0	804.1263622437307
BHE90_008933	0	21.22000122587623	59.729682629076414	159.77412687718567	35.002063877733974	0	0	0	0	0	0	0	0	0	0	0
BHE90_008934	0	21.22000122587623	29.864841314538207	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_008938	0	0	0	0	0	0	563.6988798119086	0	0	0	0	0	0	0	0	0
BHE90_008939	292.68967208105147	254.6400147105148	268.78357183084387	279.60472203507493	157.5092874498029	848.8000490350489	0	0	0	0	0	141.46667483917483	0	0	0	0
BHE90_008940	0	0	0	0	0	848.8000490350489	0	0	0	0	0	0	0	0	0	0
BHE90_008941	0	0	59.729682629076414	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_008942	0	21.22000122587623	59.729682629076414	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_008946	0	21.22000122587623	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_008947	0	42.44000245175246	179.18904788722924	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_008948	58.53793441621029	0	0	59.915297578944624	35.002063877733974	0	0	0	0	0	0	0	0	0	0	178.6947471652735
BHE90_008952	0	21.22000122587623	59.729682629076414	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_008956	1346.372491572837	859.4100496479874	1104.9991286379136	619.1247416490944	612.5361178603447	0	2254.7955192476343	0	0	0	188.6222331188998	0	0	0	0	1250.8632301569144
BHE90_008957	0	0	0	79.88706343859283	0	0	0	0	0	0	0	282.93334967834966	0	0	0	0
BHE90_017694	29.268967208105146	21.22000122587623	119.45936525815283	19.971765859648208	70.00412775546795	0	0	0	0	0	0	0	0	0	0	0
BHE90_001891	0	212.2000122587623	358.3780957744585	119.83059515788925	70.00412775546795	848.8000490350489	0	0	0	0	0	0	0	0	0	0
BHE90_001894	0	0	0	79.88706343859283	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_001897	0	0	29.864841314538207	39.943531719296416	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_001898	0	21.22000122587623	59.729682629076414	0	0	0	0	0	0	0	0	0	0	0	0	89.34737358263675
BHE90_001899	0	0	59.729682629076414	0	0	0	0	0	0	0	0	0	0	0	0	1608.2527244874614
BHE90_001908	0	0	0	39.943531719296416	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_001911	585.3793441621029	424.4000245175246	1194.5936525815284	159.77412687718567	927.5546927599504	0	0	1127.3977596238171	0	0	0	0	0	0	0	89.34737358263675
BHE90_001912	58.53793441621029	42.44000245175246	0	0	35.002063877733974	0	0	0	0	0	0	0	0	0	0	0
BHE90_001914	351.2276064972618	222.81001287170045	268.78357183084387	159.77412687718567	0	0	0	563.6988798119086	0	0	0	0	0	0	0	0
BHE90_001919	0	21.22000122587623	0	0	0	848.8000490350489	0	0	0	0	0	0	0	0	0	0
BHE90_001921	0	63.6600036776287	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_001922	0	0	0	79.88706343859283	35.002063877733974	0	0	0	0	0	0	0	0	0	0	0
BHE90_001928	0	0	59.729682629076414	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_001929	0	0	59.729682629076414	39.943531719296416	35.002063877733974	0	0	0	0	0	0	0	0	0	0	0
BHE90_001930	0	0	0	0	0	0	0	0	0	0	0	424.40002451752446	0	0	0	0
BHE90_001932	0	42.44000245175246	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_001941	0	21.22000122587623	59.729682629076414	0	0	0	0	0	0	0	0	0	0	0	0	446.73686791318374
BHE90_001944	117.07586883242058	233.42001348463856	358.3780957744585	259.63295617542667	87.50515969433494	0	0	0	0	0	0	282.93334967834966	0	0	0	714.778988661094
BHE90_001945	58.53793441621029	0	0	0	0	0	0	0	0	0	0	0	0	0	0	89.34737358263675
BHE90_001948	263.4207048729463	84.88000490350493	2150.268574646751	99.85882929824105	542.5319901048766	848.8000490350489	0	563.6988798119086	0	1932.6818736408302	0	0	0	0	0	178.6947471652735
BHE90_001949	380.4965737053669	297.0800171622672	1612.701430985063	159.77412687718567	1190.0701718429552	0	0	1691.096639435726	0	0	0	0	0	0	0	0
BHE90_001950	58.53793441621029	74.2700042905668	627.1616676053023	0	70.00412775546795	0	0	1127.3977596238171	0	0	0	0	0	0	0	0
BHE90_001951	175.6138032486309	84.88000490350493	1702.2959549286777	39.943531719296416	315.0185748996058	0	0	1127.3977596238171	0	0	0	0	0	0	0	0
BHE90_001953	0	0	0	0	0	848.8000490350489	0	0	0	0	0	0	0	0	0	0
BHE90_001955	175.6138032486309	127.3200073552574	657.0265089198405	79.88706343859283	70.00412775546795	0	0	2536.644959153589	0	0	0	0	0	0	0	178.6947471652735
BHE90_001969	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	714.778988661094
BHE90_001976	614.6483113702081	1018.5600588420592	836.2155568070698	1078.4753564210034	630.0371497992116	0	0	0	0	0	188.6222331188998	1131.7333987133986	0	0	0	536.0842414958205
BHE90_001977	58.53793441621029	0	59.729682629076414	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_001978	614.6483113702081	710.8700410668538	1851.620161501369	139.80236101753746	350.02063877733974	0	0	0	0	0	0	141.46667483917483	0	0	0	357.389494330547
BHE90_001980	0	42.44000245175246	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_001982	87.80690162431544	31.83000183881435	59.729682629076414	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_001983	58.53793441621029	53.05000306469058	418.1077784035349	79.88706343859283	35.002063877733974	0	0	0	0	0	0	0	0	0	0	0
BHE90_001986	58.53793441621029	116.71000674231928	59.729682629076414	99.85882929824105	0	0	1691.096639435726	0	0	0	0	0	0	0	0	268.04212074791025
BHE90_001990	58.53793441621029	21.22000122587623	0	0	0	0	0	563.6988798119086	0	0	0	0	0	0	0	0
BHE90_001991	0	21.22000122587623	0	0	0	0	0	563.6988798119086	0	0	0	0	0	0	0	0
BHE90_008962	380.4965737053669	371.3500214528341	209.05388920176745	279.60472203507493	315.0185748996058	0	0	0	0	0	0	0	0	0	0	0
BHE90_008963	351.2276064972618	286.47001654932916	179.18904788722924	39.943531719296416	35.002063877733974	0	0	0	0	0	0	0	0	0	0	0
BHE90_008964	0	84.88000490350493	179.18904788722924	39.943531719296416	0	848.8000490350489	0	0	0	0	0	0	0	0	0	0
BHE90_008965	58.53793441621029	74.2700042905668	179.18904788722924	119.83059515788925	105.00619163320194	0	0	0	0	0	0	0	0	0	0	178.6947471652735
BHE90_008967	848.8000490350493	912.460052712678	1134.863969952452	718.9835709473355	490.0288942882757	0	0	1127.3977596238171	0	0	0	0	0	0	0	268.04212074791025
BHE90_008968	526.8414097458926	488.0600281951534	507.70230234714955	259.63295617542667	367.5216707162068	1273.2000735525735	0	0	0	0	94.3111165594499	282.93334967834966	0	0	0	714.778988661094
BHE90_008969	58.53793441621029	148.5400085811336	179.18904788722924	0	0	0	0	0	0	0	0	0	0	0	0	178.6947471652735
BHE90_008970	234.15173766484116	106.10000612938116	238.91873051630566	119.83059515788925	87.50515969433494	0	0	0	0	0	0	0	0	0	0	0
BHE90_008971	58.53793441621029	541.1100312598439	657.0265089198405	379.463551333316	210.01238326640387	848.8000490350489	0	0	0	1288.45458242722	0	565.8666993566993	0	0	0	714.778988661094
BHE90_008972	117.07586883242058	169.76000980700985	119.45936525815283	39.943531719296416	70.00412775546795	848.8000490350489	0	0	0	0	0	0	0	0	0	0
BHE90_008973	468.3034753296823	222.81001287170045	209.05388920176745	159.77412687718567	70.00412775546795	0	0	0	0	0	0	0	0	0	0	0
BHE90_008974	0	0	0	0	0	0	0	0	0	0	188.6222331188998	0	0	0	0	0
BHE90_008975	117.07586883242058	254.6400147105148	59.729682629076414	19.971765859648208	175.01031938866987	424.40002451752446	0	563.6988798119086	0	0	0	0	0	0	0	0
BHE90_008980	204.88277045673604	254.6400147105148	89.59452394361462	0	87.50515969433494	0	0	0	0	0	0	0	0	0	0	357.389494330547
BHE90_008981	204.88277045673604	201.59001164582423	179.18904788722924	419.4070830526124	140.0082555109359	0	0	0	0	0	0	0	0	0	0	0
BHE90_008982	292.68967208105147	190.9800110328861	149.32420657269105	119.83059515788925	35.002063877733974	0	0	0	0	0	0	282.93334967834966	0	0	0	0
BHE90_008983	204.88277045673604	403.18002329164847	537.5671436616877	359.49178547366773	245.01444714413785	848.8000490350489	0	0	0	0	377.2444662377996	0	0	0	0	178.6947471652735
BHE90_008984	0	21.22000122587623	59.729682629076414	39.943531719296416	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_008985	87.80690162431544	106.10000612938116	59.729682629076414	219.6894244561303	105.00619163320194	0	0	0	0	0	188.6222331188998	0	0	0	0	0
BHE90_008986	175.6138032486309	63.6600036776287	418.1077784035349	79.88706343859283	157.5092874498029	0	0	0	0	1288.45458242722	0	0	0	0	0	178.6947471652735
BHE90_008987	117.07586883242058	297.0800171622672	59.729682629076414	39.943531719296416	140.0082555109359	0	0	0	0	0	0	282.93334967834966	0	0	0	0
BHE90_008988	146.34483604052573	10.610000612938116	0	99.85882929824105	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_008989	468.3034753296823	519.8900300339677	657.0265089198405	79.88706343859283	280.0165110218718	0	0	0	0	0	0	565.8666993566993	0	0	0	178.6947471652735
BHE90_008990	409.7655409134721	572.9400330986583	567.431984976226	319.54825375437133	350.02063877733974	0	0	0	0	0	0	565.8666993566993	679.0400392280393	0	0	357.389494330547
BHE90_008991	234.15173766484116	127.3200073552574	149.32420657269105	0	0	0	0	563.6988798119086	0	0	0	0	0	0	0	536.0842414958205
BHE90_008992	117.07586883242058	169.76000980700985	238.91873051630566	39.943531719296416	17.501031938866987	0	0	0	0	0	0	0	0	0	0	0
BHE90_008993	234.15173766484116	95.49000551644305	119.45936525815283	159.77412687718567	35.002063877733974	848.8000490350489	0	0	0	0	0	0	0	0	0	89.34737358263675
BHE90_008994	0	21.22000122587623	59.729682629076414	79.88706343859283	35.002063877733974	0	1127.3977596238171	0	0	0	0	424.40002451752446	0	0	0	0
BHE90_008995	292.68967208105147	551.7200318727821	1134.863969952452	519.2659123508533	315.0185748996058	0	563.6988798119086	0	0	0	0	0	0	0	0	536.0842414958205
BHE90_008996	731.7241802026286	572.9400330986583	806.3507154925315	319.54825375437133	385.0227026550738	0	0	0	0	644.22729121361	0	0	679.0400392280393	0	0	0
BHE90_008997	497.5724425377875	180.370010419948	238.91873051630566	39.943531719296416	140.0082555109359	0	0	0	0	0	0	0	0	0	0	357.389494330547
BHE90_008998	175.6138032486309	42.44000245175246	59.729682629076414	0	35.002063877733974	0	0	0	0	0	0	0	0	0	0	178.6947471652735
BHE90_009000	175.6138032486309	53.05000306469058	0	119.83059515788925	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_009001	409.7655409134721	275.86001593639105	1104.9991286379136	39.943531719296416	332.5196068384728	1697.6000980700978	0	0	0	0	0	0	0	0	0	178.6947471652735
BHE90_009002	0	0	59.729682629076414	0	0	0	0	0	0	0	0	0	0	0	0	89.34737358263675
BHE90_009004	0	21.22000122587623	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_009007	0	0	119.45936525815283	0	70.00412775546795	0	0	0	0	0	0	0	0	0	0	0
BHE90_009009	0	0	0	79.88706343859283	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_009010	0	53.05000306469058	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_009012	0	31.83000183881435	149.32420657269105	79.88706343859283	35.002063877733974	0	0	0	0	0	0	141.46667483917483	0	0	0	714.778988661094
BHE90_009013	0	0	59.729682629076414	39.943531719296416	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_009014	0	0	89.59452394361462	0	0	0	0	0	0	0	0	0	0	0	0	357.389494330547
BHE90_009015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	446.73686791318374
BHE90_009020	0	21.22000122587623	59.729682629076414	79.88706343859283	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_009021	58.53793441621029	84.88000490350493	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_009022	0	0	0	0	0	0	0	0	0	0	0	282.93334967834966	0	0	0	0
BHE90_009023	0	31.83000183881435	29.864841314538207	39.943531719296416	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_009025	204.88277045673604	74.2700042905668	418.1077784035349	279.60472203507493	70.00412775546795	848.8000490350489	0	2254.7955192476343	0	644.22729121361	0	0	0	0	0	268.04212074791025
BHE90_009026	117.07586883242058	84.88000490350493	59.729682629076414	79.88706343859283	157.5092874498029	0	0	1972.9460793416802	0	0	0	141.46667483917483	679.0400392280393	0	0	4199.3265583839275
BHE90_009027	0	0	59.729682629076414	0	0	848.8000490350489	0	0	0	0	0	1131.7333987133986	0	0	0	2323.0317131485554
BHE90_009028	263.4207048729463	403.18002329164847	806.3507154925315	439.3788489122606	560.0330220437436	848.8000490350489	0	0	0	0	0	0	0	0	0	178.6947471652735
BHE90_009029	204.88277045673604	233.42001348463856	268.78357183084387	19.971765859648208	87.50515969433494	1697.6000980700978	0	0	0	0	0	0	0	0	0	0
BHE90_009030	380.4965737053669	318.3000183881435	447.97261971807313	559.2094440701499	175.01031938866987	0	0	563.6988798119086	0	0	0	0	0	0	0	0
BHE90_017703	0	21.22000122587623	59.729682629076414	39.943531719296416	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_009031	0	0	59.729682629076414	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_009032	175.6138032486309	21.22000122587623	477.8374610326113	39.943531719296416	105.00619163320194	0	0	0	0	0	0	0	0	0	0	0
BHE90_009033	58.53793441621029	21.22000122587623	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_009035	0	0	119.45936525815283	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_009045	0	0	0	39.943531719296416	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_009050	0	0	0	39.943531719296416	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_009053	58.53793441621029	0	119.45936525815283	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_009054	0	21.22000122587623	59.729682629076414	0	0	1697.6000980700978	0	0	0	0	0	0	0	0	0	0
BHE90_009056	0	42.44000245175246	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_009057	0	21.22000122587623	0	39.943531719296416	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_009058	0	21.22000122587623	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_009061	117.07586883242058	106.10000612938116	59.729682629076414	79.88706343859283	70.00412775546795	0	0	0	0	0	0	0	0	0	0	0
BHE90_009062	0	0	119.45936525815283	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_009066	0	21.22000122587623	0	0	0	0	0	0	0	0	0	0	0	0	0	178.6947471652735
BHE90_009067	0	0	0	0	35.002063877733974	0	0	0	0	0	0	0	0	0	0	0
BHE90_017707	58.53793441621029	21.22000122587623	0	0	35.002063877733974	0	0	0	0	0	0	0	0	0	0	0
BHE90_017711	29.268967208105146	0	59.729682629076414	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_017712	409.7655409134721	31.83000183881435	119.45936525815283	119.83059515788925	157.5092874498029	848.8000490350489	0	0	0	0	0	0	0	0	0	0
BHE90_009071	117.07586883242058	169.76000980700985	238.91873051630566	139.80236101753746	87.50515969433494	0	0	0	0	0	0	0	0	0	0	357.389494330547
BHE90_009072	292.68967208105147	106.10000612938116	119.45936525815283	79.88706343859283	210.01238326640387	0	1127.3977596238171	0	0	0	0	0	0	0	0	0
BHE90_009074	117.07586883242058	127.3200073552574	59.729682629076414	139.80236101753746	70.00412775546795	848.8000490350489	0	0	0	0	0	0	0	0	0	0
BHE90_009075	0	21.22000122587623	0	39.943531719296416	87.50515969433494	0	0	0	0	0	0	0	0	0	0	89.34737358263675
BHE90_009076	58.53793441621029	42.44000245175246	0	0	0	0	0	0	311.0062785169151	0	0	0	0	0	0	357.389494330547
BHE90_009077	292.68967208105147	127.3200073552574	179.18904788722924	0	70.00412775546795	0	0	1127.3977596238171	0	0	0	0	0	0	0	714.778988661094
BHE90_009078	760.9931474107339	222.81001287170045	149.32420657269105	159.77412687718567	70.00412775546795	848.8000490350489	0	0	0	0	0	0	0	0	0	0
BHE90_009079	263.4207048729463	572.9400330986583	477.8374610326113	79.88706343859283	227.51341520527086	0	0	0	0	0	0	141.46667483917483	0	0	0	0
BHE90_009080	1814.6759669025191	1856.7501072641703	2419.0521464775948	1038.5318247017067	1225.0722357206894	1697.6000980700978	0	1127.3977596238171	0	0	188.6222331188998	141.46667483917483	0	0	0	1072.168482991641
BHE90_009081	58.53793441621029	42.44000245175246	149.32420657269105	0	17.501031938866987	0	0	0	0	0	0	141.46667483917483	0	0	0	0
BHE90_009082	175.6138032486309	127.3200073552574	179.18904788722924	0	140.0082555109359	0	0	0	0	0	0	0	0	0	0	0
BHE90_009083	468.3034753296823	212.2000122587623	836.2155568070698	519.2659123508533	227.51341520527086	0	0	0	0	0	0	0	0	0	0	0
BHE90_009084	321.9586392891566	275.86001593639105	119.45936525815283	59.915297578944624	210.01238326640387	0	0	0	0	1288.45458242722	0	0	0	0	0	178.6947471652735
BHE90_009085	87.80690162431544	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_009086	468.3034753296823	392.5700226787103	1343.9178591542193	19.971765859648208	175.01031938866987	0	0	0	0	0	0	0	0	0	0	89.34737358263675
BHE90_009087	0	0	59.729682629076414	99.85882929824105	0	0	0	563.6988798119086	0	0	0	0	0	1127.3977596238174	0	714.778988661094
BHE90_009088	117.07586883242058	212.2000122587623	59.729682629076414	199.7176585964821	17.501031938866987	0	0	563.6988798119086	0	0	565.8666993566994	282.93334967834966	0	0	0	178.6947471652735
BHE90_009089	497.5724425377875	254.6400147105148	179.18904788722924	519.2659123508533	175.01031938866987	0	0	1127.3977596238171	0	0	0	0	0	0	0	1072.168482991641
BHE90_009092	673.1862457864185	180.370010419948	358.3780957744585	559.2094440701499	175.01031938866987	0	0	563.6988798119086	0	644.22729121361	377.2444662377996	282.93334967834966	679.0400392280393	0	0	2591.0738338964657
BHE90_009093	117.07586883242058	42.44000245175246	59.729682629076414	119.83059515788925	105.00619163320194	0	0	0	0	0	188.6222331188998	0	0	0	0	1608.2527244874614
BHE90_009094	468.3034753296823	339.5200196140197	537.5671436616877	79.88706343859283	105.00619163320194	0	0	845.548319717863	0	0	0	0	0	0	0	178.6947471652735
BHE90_009095	292.68967208105147	307.6900177752054	895.9452394361463	59.915297578944624	472.52786234940874	0	0	0	0	0	0	0	0	0	0	0
BHE90_009096	58.53793441621029	106.10000612938116	0	39.943531719296416	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_009097	673.1862457864185	360.740020839896	298.6484131453821	199.7176585964821	175.01031938866987	0	0	1127.3977596238171	0	0	0	0	0	0	0	178.6947471652735
BHE90_009102	0	10.610000612938116	0	19.971765859648208	35.002063877733974	0	0	0	0	0	0	0	0	0	0	0
BHE90_009108	0	21.22000122587623	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_009109	0	0	59.729682629076414	0	0	0	0	563.6988798119086	0	0	0	0	0	0	0	0
BHE90_009112	409.7655409134721	63.6600036776287	0	119.83059515788925	35.002063877733974	0	0	0	0	0	0	0	0	0	0	0
BHE90_009114	263.4207048729463	190.9800110328861	179.18904788722924	119.83059515788925	175.01031938866987	0	1127.3977596238171	0	0	0	0	0	0	0	0	0
BHE90_009115	204.88277045673604	212.2000122587623	358.3780957744585	119.83059515788925	140.0082555109359	0	1127.3977596238171	0	0	0	0	282.93334967834966	0	0	0	0
BHE90_009116	292.68967208105147	456.230026356339	358.3780957744585	159.77412687718567	245.01444714413785	0	0	0	0	0	0	0	0	0	0	178.6947471652735
BHE90_009118	58.53793441621029	10.610000612938116	179.18904788722924	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_009120	58.53793441621029	21.22000122587623	358.3780957744585	0	140.0082555109359	0	0	0	0	0	0	0	0	0	0	0
BHE90_009122	0	21.22000122587623	59.729682629076414	39.943531719296416	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_009128	29.268967208105146	21.22000122587623	59.729682629076414	0	0	848.8000490350489	0	0	0	0	0	0	0	0	0	0
BHE90_009130	0	0	0	0	0	0	0	0	0	0	0	282.93334967834966	0	0	0	0
BHE90_009132	0	0	0	0	35.002063877733974	0	0	0	0	0	0	0	0	0	0	89.34737358263675
BHE90_009133	58.53793441621029	21.22000122587623	179.18904788722924	79.88706343859283	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_009134	58.53793441621029	21.22000122587623	119.45936525815283	0	35.002063877733974	0	0	0	0	0	0	0	0	0	0	0
BHE90_009135	58.53793441621029	0	0	0	70.00412775546795	0	0	0	0	0	0	0	0	0	0	0
BHE90_009136	0	0	238.91873051630566	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_009137	351.2276064972618	360.740020839896	477.8374610326113	139.80236101753746	350.02063877733974	848.8000490350489	0	0	0	0	0	0	0	0	0	714.778988661094
